ticket_no,flight_id,boarding_no,seat_no
0005435697368,16447,3,2C
0005435697365,16447,4,3A
0005435697382,16447,5,3B
0005435697380,16447,6,3D
0005435697374,16447,7,4C
0005435697384,16447,8,5A
0005435697362,16447,9,5B
0005435697373,16447,10,5D
0005435697377,16447,11,6A
0005435697379,16447,12,6B
0005435697361,16447,13,6D
0005435697383,16447,14,7A
0005435697375,16447,15,7B
0005435697386,16447,16,7D
0005435697367,16447,17,18A
0005435697372,16447,18,18B
0005435697370,16447,19,18C
0005435697369,16447,20,19B
0005435697363,16447,21,19C
0005435697387,16447,22,19D
0005435697381,16447,23,20B
0005435697366,16447,24,20D
0005435697376,16447,25,21A
0005435697389,16447,26,21B
0005435697360,16447,27,21C
0005435697385,16447,28,22C
0005435697371,16447,29,22D
0005435697388,16447,30,23A
0005435935056,24704,1,1A
0005435697149,24704,2,1B
0005435697107,24704,3,1C
0005435697141,24704,4,1D
0005435697275,24704,5,2B
0005435935055,24704,6,2C
0005435935053,24704,7,2D
0005435697224,24704,8,3A
0005435697166,24704,9,3D
0005435697301,24704,10,4A
0005435697131,24704,11,4B
0005435697124,24704,12,4C
0005435697214,24704,13,4D
0005435697134,24704,14,5B
0005435697223,24704,15,5C
0005435697302,24704,16,5D
0005435697165,24704,17,6A
0005435697267,24704,18,7A
0005435697132,24704,19,7B
0005435935052,24704,20,7C
0005435697268,24704,21,18A
0005435697140,24704,22,19A
0005435697204,24704,23,19B
0005435697286,24704,24,19C
0005435935057,24704,25,20A
0005435697074,24704,26,20B
0005435697168,24704,27,20C
0005435935054,24704,28,21A
0005435697104,24704,29,21B
0005435697108,24704,30,21C
0005435697239,24704,31,21D
0005435697123,24704,32,22A
0005435697285,24704,33,22C
0005435697205,24704,34,23B
0005432968817,18814,1,2A
0005432968826,18814,2,1B
0005432968807,18814,3,2B
0005432968816,18814,4,3A
0005432968818,18814,5,3B
0005432968831,18814,6,4A
0005433724814,18814,7,5A
0005432968830,18814,8,4B
0005433724813,18814,9,5B
0005433724812,18814,10,6A
0005432968846,21626,1,1B
0005433724793,21626,2,2A
0005432968847,21626,3,3A
0005433724792,21626,4,4A
0005433724772,21626,5,4B
0005433724778,21626,6,5B
0005434138356,7292,1,1A
0005434138329,7292,2,1C
0005434138359,7292,3,1D
0005434138307,7292,4,1F
0005434138323,7292,5,2C
0005434138331,7292,6,2D
0005434138308,7292,7,2F
0005434138341,7292,8,3A
0005434138313,7292,9,3C
0005434138347,7292,10,3D
0005434138387,7292,11,3F
0005434138380,7292,12,4A
0005434138355,7292,13,4C
0005434087522,7292,14,4D
0005434138357,7292,15,4E
0005434138336,7292,16,4F
0005434138363,7292,17,5A
0005434138351,7292,18,5C
0005434138337,7292,19,5D
0005434138352,7292,20,5F
0005434138346,7292,21,6A
0005434138325,7292,22,6C
0005434138339,7292,23,6D
0005434138362,7292,24,6E
0005434138353,7292,25,6F
0005434138324,7292,26,7A
0005434138376,7292,27,7C
0005434138310,7292,28,7E
0005434138338,7292,29,7F
0005434138361,7292,30,8C
0005434138335,7292,31,8D
0005434138368,7292,32,8E
0005434138350,7292,33,8F
0005434087525,7292,34,9A
0005434138322,7292,35,9D
0005434138340,7292,36,9F
0005434138383,7292,37,10A
0005434138315,7292,38,10C
0005434138369,7292,39,10E
0005434138318,7292,40,10F
0005434138348,7292,41,11A
0005434138372,7292,42,11C
0005434138328,7292,43,11D
0005434138333,7292,44,11E
0005434138334,7292,45,11F
0005434138382,7292,46,12A
0005434138349,7292,47,12C
0005434138330,7292,48,12D
0005434138386,7292,49,12E
0005434138343,7292,50,12F
0005434138375,7292,51,13A
0005434138377,7292,52,13C
0005434138311,7292,53,13D
0005434138388,7292,54,13E
0005434138320,7292,55,13F
0005434138309,7292,56,14A
0005434138374,7292,57,14C
0005434138314,7292,58,14D
0005434138306,7292,59,14E
0005434138384,7292,60,14F
0005434138379,7292,61,15A
0005434138344,7292,62,15C
0005434138312,7292,63,15D
0005434138371,7292,64,15E
0005434138319,7292,65,16A
0005434138385,7292,66,16C
0005434138378,7292,67,16D
0005434138326,7292,68,16E
0005434138366,7292,69,16F
0005434138373,7292,70,17A
0005434138367,7292,71,17C
0005434138317,7292,72,17F
0005434138342,7292,73,18A
0005434138354,7292,74,18C
0005434138332,7292,75,18D
0005434138370,7292,76,18E
0005434087523,7292,77,18F
0005434138360,7292,78,19A
0005434138316,7292,79,19C
0005434138365,7292,80,19D
0005434138345,7292,81,19E
0005434138327,7292,82,19F
0005434138381,7292,83,20A
0005434087524,7292,84,20C
0005434138364,7292,85,20D
0005434138321,7292,86,20E
0005434138358,7292,87,20F
0005434137546,28535,1,1C
0005434137288,28535,2,1D
0005434137297,28535,3,1F
0005434137687,28535,4,2A
0005434137517,28535,5,2C
0005434137468,28535,6,2D
0005434137179,28535,7,2F
0005434137639,28535,8,3C
0005434137348,28535,9,3D
0005434137030,28535,10,3F
0005434137482,28535,11,4A
0005434137199,28535,12,4E
0005434137395,28535,13,4F
0005434137477,28535,14,5A
0005434137333,28535,15,5C
0005434137693,28535,16,5E
0005434137406,28535,17,5F
0005434137602,28535,18,6A
0005434137209,28535,19,6C
0005434137699,28535,20,6D
0005434137043,28535,21,6E
0005434137120,28535,22,6F
0005434137379,28535,23,7A
0005434137566,28535,24,7C
0005434137467,28535,25,7D
0005434137119,28535,26,7E
0005434137519,28535,27,7F
0005434137296,28535,28,8A
0005434137513,28535,29,8C
0005434137453,28535,30,8D
0005434137399,28535,31,8E
0005434137478,28535,32,8F
0005434137651,28535,33,9A
0005434137522,28535,34,9C
0005434137317,28535,35,9D
0005434137387,28535,36,9E
0005434137374,28535,37,9F
0005434137316,28535,38,10A
0005434137650,28535,39,10C
0005434137345,28535,40,10D
0005434137652,28535,41,10E
0005434137516,28535,42,10F
0005434137547,28535,43,11C
0005434137686,28535,44,11D
0005434137393,28535,45,11E
0005434137665,28535,46,11F
0005434137565,28535,47,12A
0005434137638,28535,48,12C
0005434137505,28535,49,12D
0005434137042,28535,50,12E
0005434137636,28535,51,12F
0005434137470,28535,52,13A
0005434137521,28535,53,13C
0005434137506,28535,54,13D
0005434137108,28535,55,13E
0005434137694,28535,56,13F
0005434137210,28535,57,14A
0005434137447,28535,58,14D
0005434137186,28535,59,14E
0005434137375,28535,60,14F
0005434087483,28535,61,15A
0005434137483,28535,62,15C
0005434137041,28535,63,15E
0005434137378,28535,64,15F
0005434137508,28535,65,16C
0005434137548,28535,66,16D
0005434137315,28535,67,16E
0005434137664,28535,68,16F
0005434137581,28535,69,17A
0005434137641,28535,70,17C
0005434137580,28535,71,17D
0005434137314,28535,72,17E
0005434137452,28535,73,17F
0005434087489,28535,74,18A
0005434137342,28535,75,18D
0005434137562,28535,76,19A
0005434137394,28535,77,19C
0005434137640,28535,78,19D
0005434137388,28535,79,19E
0005434137535,28535,80,19F
0005434137727,28535,81,20A
0005434137343,28535,82,20C
0005434137481,28535,83,20D
0005434137635,28535,84,20E
0005434137507,28535,85,20F
0005435808253,1925,1,1A
0005433407497,1925,2,2C
0005435808261,1925,3,2D
0005435808262,1925,4,4B
0005434610236,1925,5,5A
0005435808258,1925,6,5D
0005435808255,1925,7,6A
0005435808260,1925,8,7C
0005435808252,1925,9,7D
0005433407520,1925,10,18A
0005435808256,1925,11,18B
0005434610237,1925,12,18D
0005433407519,1925,13,19A
0005433407521,1925,14,19D
0005433407524,1925,15,20D
0005435808254,1925,16,21A
0005435808257,1925,17,21B
0005434610238,1925,18,22B
0005435808259,1925,19,22D
0005435808097,23107,1,1A
0005435808137,23107,2,1B
0005433407566,23107,3,1C
0005434610205,23107,4,2A
0005435808114,23107,5,2B
0005435808123,23107,6,2D
0005435808102,23107,7,3A
0005435808139,23107,8,3B
0005434610217,23107,9,3D
0005433407572,23107,10,4A
0005434610204,23107,11,4B
0005435808085,23107,12,4D
0005434610192,23107,13,5A
0005435808138,23107,14,5B
0005435808100,23107,15,5D
0005435808169,23107,16,6A
0005434610203,23107,17,6B
0005435808131,23107,18,6D
0005433407574,23107,19,7B
0005435808161,23107,20,7C
0005435808118,23107,21,7D
0005433407569,23107,22,18A
0005433407568,23107,23,18C
0005435808113,23107,24,18D
0005435808087,23107,25,19A
0005433407567,23107,26,19B
0005433407565,23107,27,19C
0005435808111,23107,28,20A
0005435808099,23107,29,20C
0005435808126,23107,30,20D
0005435808117,23107,31,21A
0005433407570,23107,32,21B
0005435808119,23107,33,21C
0005435808088,23107,34,22A
0005435808122,23107,35,22B
0005433407573,23107,36,22C
0005433407571,23107,37,22D
0005434610199,23107,38,23A
0005435808132,23107,39,23B
0005434503835,16722,1,1B
0005434503834,16722,2,1C
0005434503883,16722,3,1D
0005434504049,16722,4,2A
0005434504020,16722,5,2B
0005434503892,16722,6,3A
0005434503678,16722,7,3C
0005434503700,16722,8,4A
0005434503921,16722,9,4C
0005434503941,16722,10,4D
0005434503851,16722,11,5A
0005434503804,16722,12,5B
0005434503769,16722,13,5C
0005434503898,16722,14,5D
0005434504011,16722,15,6A
0005434503635,16722,16,6B
0005434503878,16722,17,6C
0005434503922,16722,18,6D
0005434504012,16722,19,7A
0005434503781,16722,20,7B
0005434503942,16722,21,7C
0005434503770,16722,22,7D
0005434503647,16722,23,18A
0005434503971,16722,24,18C
0005434503886,16722,25,18D
0005434504013,16722,26,19B
0005434503805,16722,27,19C
0005434503646,16722,28,19D
0005434503877,16722,29,20B
0005434503981,16722,30,20C
0005434504006,16722,31,21A
0005434503880,16722,32,21B
0005434504021,16722,33,21C
0005434503963,16722,34,21D
0005434503782,16722,35,22A
0005434503771,16722,36,22B
0005434504051,16722,37,22C
0005434503980,16722,38,22D
0005434503634,16722,39,23A
0005434504211,22931,1,1A
0005434504210,22931,2,1B
0005434504195,22931,3,1C
0005434504202,22931,4,1D
0005434504203,22931,5,2A
0005434504217,22931,6,2B
0005434504188,22931,7,2C
0005434504215,22931,8,2D
0005434504207,22931,9,3B
0005434504220,22931,10,3C
0005434504193,22931,11,4A
0005434504189,22931,12,4B
0005434504214,22931,13,4C
0005434504194,22931,14,5B
0005434504185,22931,15,5C
0005434504201,22931,16,5D
0005434504219,22931,17,6A
0005434504191,22931,18,6B
0005434504199,22931,19,7A
0005434504209,22931,20,6D
0005434504187,22931,21,7B
0005434504223,22931,22,7C
0005434504218,22931,23,7D
0005434504198,22931,24,18A
0005434504190,22931,25,18B
0005434504216,22931,26,18C
0005434504200,22931,27,19A
0005434504222,22931,28,19C
0005434504213,22931,29,19D
0005434504225,22931,30,20A
0005434504224,22931,31,20B
0005434504212,22931,32,20D
0005434504205,22931,33,20C
0005434504192,22931,34,21A
0005434504204,22931,35,21B
0005434504221,22931,36,21C
0005434504186,22931,37,21D
0005434504196,22931,38,22A
0005434504206,22931,39,22B
0005434504197,22931,40,23A
0005434504208,22931,41,23B
0005435078375,2200,1,1B
0005435078368,2200,2,1C
0005435078374,2200,3,2B
0005435078376,2200,4,3A
0005435078378,2200,5,3C
0005433266659,2200,6,3D
0005433266655,2200,7,4B
0005435078371,2200,8,4D
0005435078366,2200,9,5B
0005433266643,2200,10,5C
0005435078370,2200,11,5D
0005433266708,2200,12,6A
0005435078369,2200,13,6C
0005435078367,2200,14,7A
0005435078372,2200,15,18A
0005435078381,2200,16,18B
0005435078373,2200,17,19B
0005433266667,2200,18,19D
0005435078380,2200,19,20A
0005433266669,2200,20,20B
0005435078377,2200,21,20C
0005433266681,2200,22,20D
0005433266706,2200,23,21A
0005433266594,2200,24,21D
0005433266683,2200,25,22A
0005433266687,2200,26,22B
0005433266668,2200,27,22C
0005435078379,2200,28,22D
0005433266644,2200,29,23B
0005433266744,24357,1,1A
0005435078216,24357,2,1C
0005435078242,24357,3,2C
0005435078258,24357,4,3A
0005433266739,24357,5,3B
0005435078275,24357,6,4A
0005433266740,24357,7,5A
0005435078278,24357,8,5D
0005433266743,24357,9,6A
0005435078276,24357,10,6C
0005435078306,24357,11,6D
0005435078257,24357,12,7A
0005435078236,24357,13,7B
0005433266745,24357,14,19A
0005435078277,24357,15,19C
0005433266746,24357,16,19D
0005435078202,24357,17,20C
0005435078235,24357,18,20D
0005435078292,24357,19,21B
0005435078319,24357,20,21C
0005435078201,24357,21,22A
0005433266741,24357,22,22D
0005433266742,24357,23,23A
0005434988772,6633,1,1B
0005435464492,6633,2,1D
0005434988770,6633,3,2A
0005435464495,6633,4,2D
0005435803269,6633,5,5B
0005434988774,6633,6,5D
0005434988771,6633,7,6B
0005434988767,6633,8,6C
0005434988766,6633,9,6D
0005434988765,6633,10,7A
0005434988769,6633,11,19A
0005434988776,6633,12,19B
0005434988773,6633,13,19C
0005434988775,6633,14,19D
0005434988768,6633,15,20A
0005434988764,6633,16,21A
0005434988763,6633,17,21C
0005434988633,23623,1,2A
0005434988626,23623,2,3D
0005434988645,23623,3,4D
0005435464510,23623,4,5A
0005435803248,23623,5,6B
0005434988644,23623,6,7C
0005435464512,23623,7,18C
0005434988636,23623,8,20A
0005434988625,23623,9,21A
0005434988619,23623,10,21D
0005435464511,23623,11,22C
0005434988643,23623,12,22D
0005435803237,23623,13,23B
0005433450012,30484,1,1C
0005433450008,30484,2,1D
0005432383270,30484,3,1F
0005433450011,30484,4,2A
0005432383250,30484,5,2D
0005432383240,30484,6,2F
0005432383263,30484,7,3A
0005432383251,30484,8,3C
0005432383256,30484,9,3F
0005433450013,30484,10,4A
0005432383254,30484,11,4C
0005432383272,30484,12,4D
0005432383267,30484,13,4F
0005432383278,30484,14,5A
0005433450027,30484,15,5F
0005433450015,30484,16,6A
0005432383275,30484,17,6C
0005432383253,30484,18,6D
0005433450023,30484,19,6F
0005433450026,30484,20,7C
0005432383258,30484,21,7D
0005433450022,30484,22,7E
0005432383249,30484,23,7F
0005433450018,30484,24,8A
0005432383246,30484,25,8C
0005432383262,30484,26,8E
0005432383245,30484,27,8F
0005432383257,30484,28,9A
0005432383269,30484,29,9C
0005433454880,30484,30,9E
0005432383273,30484,31,9F
0005432383271,30484,32,10C
0005432383261,30484,33,10D
0005432383274,30484,34,10E
0005432383247,30484,35,11A
0005432383242,30484,36,11C
0005433450016,30484,37,11D
0005432383241,30484,38,11F
0005432383244,30484,39,12C
0005433450014,30484,40,12E
0005432383265,30484,41,13C
0005433453766,30484,42,13D
0005432383255,30484,43,13F
0005432383243,30484,44,14A
0005432383276,30484,45,14D
0005433450021,30484,46,14E
0005433450010,30484,47,14F
0005433450025,30484,48,15A
0005432383260,30484,49,15E
0005433450020,30484,50,15F
0005432383259,30484,51,16C
0005433453767,30484,52,16D
0005432383268,30484,53,16E
0005432383266,30484,54,17C
0005432383252,30484,55,17D
0005433450028,30484,56,17E
0005432383264,30484,57,17F
0005432383238,30484,58,18A
0005432383277,30484,59,18C
0005433454879,30484,60,18D
0005433453765,30484,61,18F
0005432383248,30484,62,19C
0005432383239,30484,63,19D
0005433450017,30484,64,19E
0005433450009,30484,65,20A
0005433450024,30484,66,20C
0005433450019,30484,67,20F
0005432382729,31310,1,1C
0005432382725,31310,2,1F
0005432382923,31310,3,2A
0005433449831,31310,4,2C
0005433451603,31310,5,2D
0005432382924,31310,6,3A
0005433449862,31310,7,3C
0005432382999,31310,8,3D
0005433449796,31310,9,4A
0005432382808,31310,10,4C
0005433449866,31310,11,4D
0005433453749,31310,12,4F
0005432382796,31310,13,5C
0005432382893,31310,14,5D
0005433449763,31310,15,5E
0005433449840,31310,16,5F
0005432382822,31310,17,6A
0005432382941,31310,18,6C
0005433449889,31310,19,6D
0005433451606,31310,20,6E
0005432382891,31310,21,6F
0005433449804,31310,22,7A
0005432382939,31310,23,7C
0005432382858,31310,24,7D
0005432382850,31310,25,8A
0005433449838,31310,26,8E
0005433449871,31310,27,8F
0005432382821,31310,28,9A
0005433449888,31310,29,9C
0005433451602,31310,30,9D
0005432382853,31310,31,9F
0005433449826,31310,32,10A
0005433453752,31310,33,10E
0005433449875,31310,34,10F
0005433449825,31310,35,11C
0005432382834,31310,36,11D
0005433453747,31310,37,11E
0005433451607,31310,38,12A
0005432382927,31310,39,12D
0005432382775,31310,40,12E
0005433449850,31310,41,12F
0005433453748,31310,42,13A
0005433449872,31310,43,13C
0005432383011,31310,44,13D
0005432382894,31310,45,13E
0005432382864,31310,46,14A
0005432382583,31310,47,14C
0005432382724,31310,48,14D
0005432382728,31310,49,14E
0005433449865,31310,50,14F
0005433449883,31310,51,15A
0005432382809,31310,52,15D
0005433449874,31310,53,15F
0005433449922,31310,54,16A
0005432382849,31310,55,16C
0005433453751,31310,56,16D
0005432382854,31310,57,17A
0005432382754,31310,58,17C
0005433449837,31310,59,17D
0005433449805,31310,60,17E
0005432382866,31310,61,17F
0005433449887,31310,62,18A
0005433449803,31310,63,18D
0005432382582,31310,64,18E
0005433449882,31310,65,18F
0005432382823,31310,66,19A
0005433449836,31310,67,19C
0005432382843,31310,68,19E
0005432382842,31310,69,19F
0005433449867,31310,70,20C
0005432382966,31310,71,20D
0005433449835,31310,72,20E
0005432382807,31310,73,20F
0005435304127,10785,1,1B
0005433126807,10785,2,1D
0005435299722,10785,3,3D
0005435304121,10785,4,4A
0005433131664,10785,5,6A
0005435304118,10785,6,6C
0005435304143,10785,7,7B
0005435304117,10785,8,7D
0005435304120,10785,9,20A
0005435304144,10785,10,20C
0005435304131,10785,11,21B
0005433126813,10785,12,22A
0005433126808,10785,13,22B
0005433131665,10785,14,23B
0005433126857,29708,1,2C
0005435299789,29708,2,3C
0005435299792,29708,3,4A
0005435302210,29708,4,4C
0005435302211,29708,5,5D
0005433129291,29708,6,6D
0005433129288,29708,7,7C
0005433129289,29708,8,7D
0005433129287,29708,9,18B
0005435302213,29708,10,18C
0005433129290,29708,11,18D
0005435299791,29708,12,19B
0005435302215,29708,13,19C
0005433126856,29708,14,20A
0005433126859,29708,15,20B
0005433126858,29708,16,20C
0005435299790,29708,17,21A
0005433126860,29708,18,21C
0005435302214,29708,19,21D
0005435299788,29708,20,22C
0005435302212,29708,21,23B
0005432264480,2432,1,1A
0005434287343,2432,2,1C
0005434287334,2432,3,2A
0005434287337,2432,4,2B
0005434287332,2432,5,3B
0005432264479,2432,6,3C
0005434287331,2432,7,3D
0005434287327,2432,8,4A
0005434287328,2432,9,4B
0005434287338,2432,10,4C
0005434287333,2432,11,4D
0005434287342,2432,12,5A
0005433109960,2432,13,5B
0005434287325,2432,14,5C
0005433110012,2432,15,5D
0005433109937,2432,16,6A
0005434287326,2432,17,6B
0005433110035,2432,18,6C
0005434287346,2432,19,7A
0005433109938,2432,20,7B
0005433109972,2432,21,7D
0005434287341,2432,22,18A
0005432264481,2432,23,18B
0005434287329,2432,24,18C
0005434287330,2432,25,19A
0005433110023,2432,26,19B
0005434287344,2432,27,19C
0005433109936,2432,28,19D
0005434287340,2432,29,20A
0005433109995,2432,30,20B
0005433109944,2432,31,20D
0005434287335,2432,32,21C
0005433110036,2432,33,21D
0005434287345,2432,34,22A
0005434287339,2432,35,22B
0005433109961,2432,36,22C
0005433109978,2432,37,22D
0005434287336,2432,38,23A
0005433110073,26845,1,1B
0005433110084,26845,2,1C
0005434287048,26845,3,1D
0005434287132,26845,4,2A
0005433110085,26845,5,2D
0005434287134,26845,6,3A
0005434287135,26845,7,3B
0005434287062,26845,8,3C
0005433110078,26845,9,4A
0005434287131,26845,10,3D
0005434287098,26845,11,4C
0005434287163,26845,12,4D
0005434287159,26845,13,5A
0005434287158,26845,14,5B
0005434287111,26845,15,5C
0005434287166,26845,16,5D
0005434287065,26845,17,6A
0005434287121,26845,18,6B
0005433110077,26845,19,6C
0005433110081,26845,20,6D
0005434287198,26845,21,7A
0005433110082,26845,22,7B
0005434287122,26845,23,7D
0005434287078,26845,24,18B
0005433110076,26845,25,18C
0005434287164,26845,26,18D
0005433110075,26845,27,19A
0005434287080,26845,28,19B
0005434287081,26845,29,20B
0005433110080,26845,30,20D
0005434287116,26845,31,21A
0005433110079,26845,32,21C
0005434287082,26845,33,22A
0005434287133,26845,34,22C
0005433110083,26845,35,22D
0005433110074,26845,36,23A
0005434269085,25498,1,4B
0005435856213,25498,2,5D
0005435856215,25498,3,18D
0005434272173,25498,4,21A
0005435856214,25498,5,23B
0005435854051,26663,1,1A
0005435856176,26663,2,1B
0005434272196,26663,3,3B
0005435856169,26663,4,4A
0005434272195,26663,5,5A
0005434272197,26663,6,6C
0005434273080,26663,7,21C
0005433650656,7154,1,1A
0005433650688,7154,2,1C
0005433650686,7154,3,1D
0005433650646,7154,4,1F
0005433650679,7154,5,2A
0005433650687,7154,6,2C
0005433650641,7154,7,2D
0005433650651,7154,8,2F
0005433650666,7154,9,3A
0005433650689,7154,10,3C
0005435263562,7154,11,4A
0005435263550,7154,12,4C
0005433650672,7154,13,4D
0005433650652,7154,14,4E
0005433650650,7154,15,5C
0005433650659,7154,16,5D
0005435263576,7154,17,5F
0005433650671,7154,18,6A
0005435263592,7154,19,6C
0005433650669,7154,20,6D
0005433650678,7154,21,6E
0005433650674,7154,22,7A
0005433650647,7154,23,7C
0005435263568,7154,24,7D
0005433650676,7154,25,7E
0005433650682,7154,26,8C
0005435263541,7154,27,8E
0005433650664,7154,28,8F
0005433650685,7154,29,9A
0005435263536,7154,30,9C
0005433650643,7154,31,9D
0005433650668,7154,32,9E
0005433650663,7154,33,9F
0005435263540,7154,34,10A
0005435263563,7154,35,10D
0005433650673,7154,36,10C
0005433650667,7154,37,10E
0005435263574,7154,38,10F
0005435263547,7154,39,11A
0005433650684,7154,40,11C
0005433650675,7154,41,11D
0005435263566,7154,42,12A
0005433650662,7154,43,12C
0005433650660,7154,44,12D
0005433650644,7154,45,12F
0005435263549,7154,46,13A
0005433650653,7154,47,13C
0005435263545,7154,48,13E
0005433650657,7154,49,13D
0005435263591,7154,50,14A
0005433650661,7154,51,14C
0005433650645,7154,52,14E
0005433650677,7154,53,15A
0005433650683,7154,54,15C
0005433650649,7154,55,15D
0005435263548,7154,56,15E
0005433650680,7154,57,16A
0005435263546,7154,58,16C
0005435263539,7154,59,16D
0005433650654,7154,60,16E
0005435263587,7154,61,16F
0005433650658,7154,62,17A
0005435263575,7154,63,17C
0005435263558,7154,64,17E
0005433650639,7154,65,17F
0005433650655,7154,66,18A
0005435263585,7154,67,18D
0005433650648,7154,68,18F
0005435263586,7154,69,19A
0005433650642,7154,70,19C
0005433650670,7154,71,19D
0005433650681,7154,72,19E
0005433650640,7154,73,20A
0005435263542,7154,74,20C
0005433650665,7154,75,20D
0005435263551,7154,76,20F
0005433868530,4768,1,1B
0005435860461,4768,2,1C
0005433868529,4768,3,1D
0005433868527,4768,4,2A
0005433868518,4768,5,2B
0005433868513,4768,6,2C
0005433868522,4768,7,3A
0005433868545,4768,8,3B
0005433868535,4768,9,3C
0005433868514,4768,10,3D
0005433868539,4768,11,4A
0005433868533,4768,12,4B
0005433868534,4768,13,4C
0005433868550,4768,14,4D
0005433868537,4768,15,5A
0005433868526,4768,16,5B
0005433868517,4768,17,5D
0005433868515,4768,18,6A
0005433868540,4768,19,6B
0005433868549,4768,20,6D
0005433868542,4768,21,7A
0005433868528,4768,22,7C
0005433868536,4768,23,7D
0005433868524,4768,24,18A
0005433868516,4768,25,18B
0005435860460,4768,26,18C
0005433868523,4768,27,18D
0005433868544,4768,28,19A
0005433868520,4768,29,19B
0005433868546,4768,30,19C
0005433868547,4768,31,19D
0005433868538,4768,32,20A
0005433868543,4768,33,20B
0005433868525,4768,34,20C
0005433868548,4768,35,20D
0005433868551,4768,36,21A
0005433868541,4768,37,21B
0005433868521,4768,38,21C
0005433868532,4768,39,21D
0005433868519,4768,40,22B
0005435860453,4768,41,22C
0005433868531,4768,42,22D
0005435860454,4768,43,23B
0005433868230,32600,1,1A
0005433868018,32600,2,1C
0005433868134,32600,3,1D
0005433868014,32600,4,2A
0005433868271,32600,5,2B
0005433868006,32600,6,2C
0005433868110,32600,7,2D
0005433867995,32600,8,3A
0005433868149,32600,9,3B
0005433868130,32600,10,3C
0005433868143,32600,11,3D
0005433868062,32600,12,4A
0005433868229,32600,13,4B
0005433867990,32600,14,4C
0005433868142,32600,15,4D
0005433868154,32600,16,5A
0005435860495,32600,17,5B
0005433868135,32600,18,5C
0005433868111,32600,19,5D
0005433868054,32600,20,6A
0005433868109,32600,21,6B
0005433868333,32600,22,6C
0005433868334,32600,23,6D
0005433868087,32600,24,7A
0005435860499,32600,25,7B
0005433868296,32600,26,7C
0005433868040,32600,27,7D
0005433867857,32600,28,18A
0005433868225,32600,29,18B
0005433868031,32600,30,18C
0005433868165,32600,31,18D
0005433868210,32600,32,19A
0005433868032,32600,33,19B
0005435860494,32600,34,19C
0005433867945,32600,35,19D
0005433868272,32600,36,20A
0005435860496,32600,37,20B
0005433868066,32600,38,20C
0005433868252,32600,39,20D
0005433868160,32600,40,21A
0005433868108,32600,41,21B
0005435860497,32600,42,21C
0005433868112,32600,43,21D
0005433868194,32600,44,22A
0005435860498,32600,45,22B
0005433868027,32600,46,22C
0005433868192,32600,47,22D
0005433868226,32600,48,23A
0005433868116,32600,49,23B
0005434663439,3434,1,1B
0005434663443,3434,2,1D
0005434461651,3434,3,2A
0005434663442,3434,4,3B
0005434663431,3434,5,3C
0005435911444,3434,6,4A
0005434663438,3434,7,4B
0005434460509,3434,8,4C
0005435911406,3434,9,5B
0005434663435,3434,10,5C
0005435911432,3434,11,5D
0005434663437,3434,12,6A
0005434663440,3434,13,6B
0005435911404,3434,14,6C
0005435911398,3434,15,7A
0005435911410,3434,16,7C
0005435911411,3434,17,7D
0005434663436,3434,18,18A
0005434663430,3434,19,18C
0005434663433,3434,20,18D
0005435911416,3434,21,19A
0005435911405,3434,22,19C
0005435911418,3434,23,19D
0005435911390,3434,24,20A
0005434461652,3434,25,20C
0005434663441,3434,26,21A
0005434460510,3434,27,21B
0005434663434,3434,28,22A
0005435911443,3434,29,21D
0005435911381,3434,30,22B
0005435911417,3434,31,22C
0005435911387,3434,32,23A
0005434663432,3434,33,23B
0005434663334,12496,1,1C
0005434663320,12496,2,2C
0005435911466,12496,3,3B
0005435911465,12496,4,4C
0005435911472,12496,5,6C
0005435911467,12496,6,7D
0005434663319,12496,7,18A
0005435911470,12496,8,19A
0005435911468,12496,9,19B
0005434663302,12496,10,20A
0005435911464,12496,11,20B
0005435911471,12496,12,21C
0005434663335,12496,13,21D
0005435911469,12496,14,22B
0005434663359,12496,15,22D
0005433868230,14524,1,1A
0005433867857,14524,2,1B
0005433868252,14524,3,1C
0005435860495,14524,4,1D
0005433868229,14524,5,2A
0005433868066,14524,6,2B
0005433868333,14524,7,2C
0005435860497,14524,8,2D
0005433867995,14524,9,3A
0005433868210,14524,10,3C
0005433868062,14524,11,3D
0005433868116,14524,12,4A
0005433868087,14524,13,4B
0005433868194,14524,14,4C
0005433868027,14524,15,4D
0005433868014,14524,16,5A
0005433868134,14524,17,5B
0005435860496,14524,18,5C
0005433868226,14524,19,5D
0005433867990,14524,20,6A
0005433868142,14524,21,6B
0005433868018,14524,22,6C
0005435860498,14524,23,6D
0005433868112,14524,24,7A
0005433868271,14524,25,7B
0005433868040,14524,26,7C
0005433868054,14524,27,7D
0005433867945,14524,28,18A
0005433868143,14524,29,18B
0005433868108,14524,30,18C
0005433868111,14524,31,18D
0005433868149,14524,32,19A
0005435860499,14524,33,19B
0005435860494,14524,34,19C
0005433868165,14524,35,19D
0005433868225,14524,36,20A
0005433868032,14524,37,20B
0005433868109,14524,38,20C
0005433868160,14524,39,20D
0005433868130,14524,40,21A
0005433868296,14524,41,21B
0005433868272,14524,42,21C
0005433868154,14524,43,21D
0005433868006,14524,44,22A
0005433868192,14524,45,22B
0005433868031,14524,46,22C
0005433868135,14524,47,22D
0005433868110,14524,48,23A
0005433868334,14524,49,23B
0005433868508,32702,1,1A
0005433868502,32702,2,1B
